VCode,Name_E,Name_G,TCode,DCode,MDDS_Code
21938,Manki,Manki,0125,17,
21939,Megwalon Ki Basti,Megwalon Ki Basti,0125,17,
21940,Rampura,Rampura,0125,17,
21941,Purawa,Purawa,0125,17,
21942,Godaron Ki Beri,Godaron Ki Beri,0125,17,
21943,Aaleti,Aaleti,0125,17,
21944,Siyago Ki Beri,Siyago Ki Beri,0125,17,
21945,Jhakarra,Jhakarra,0125,17,
21946,Dholi Nadi,Dholi Nadi,0125,17,
21948,Daboi,Daboi,0125,17,
21950,Aakli,Aakli,0125,17,
21951,Khotawas,Khotawas,0125,17,
21952,Arniyali,Arniyali,0125,17,
21953,Radoo,Radoo,0125,17,
21955,Janiyon Ki Dhani,Janiyon Ki Dhani,0125,17,
21957,Meethi,Meethi,0125,17,
21961,Pabubera,Pabubera,0125,17,
21962,Sanawara Kalan,Sanawara Kalan,0125,17,
21963,Lalaniyon Ki Dhani,Lalaniyon Ki Dhani,0125,17,
21964,Barasan,Barasan,0125,17,
21965,Jeewaniyon Ki Dhani,Jeewaniyon Ki Dhani,0125,17,
21966,Udaniyon Ki Dhani,Udaniyon Ki Dhani,0125,17,
21967,Rathoron Ki Dhani@ Maliyon Ki Dhani,Rathoron Ki Dhani@ Maliyon Ki Dhani,0125,17,
21968,Kandhi Ki Dhani,Kandhi Ki Dhani,0125,17,
21969,Gudhamalani,Gudhamalani,0125,17,
21970,Chak Gudha,Chak Gudha,0125,17,
21971,Aalpura,Aalpura,0125,17,
21972,Punja Beri,Punja Beri,0125,17,
21973,Bhambhuon Ka Bas,Bhambhuon Ka Bas,0125,17,
21974,Heraj Ka Gol,Heraj Ka Gol,0125,17,
21979,Sagraniyon Ki Beri,Sagraniyon Ki Beri,0125,17,
21981,Ramji Ka Gol,Ramji Ka Gol,0125,17,
21982,Panawali,Panawali,0125,17,
21984,Gandhaw Khurd,Gandhaw Khurd,0125,17,
21985,Godaron Ki Dhani,Godaron Ki Dhani,0125,17,
21986,Gandhaw Kalan,Gandhaw Kalan,0125,17,
21987,Dangariya,Dangariya,0125,17,
21988,Paliyali,Paliyali,0125,17,
21989,Beri Gaon,Beri Gaon,0125,17,
21990,Tejiyaws,Tejiyaws,0125,17,
21991,Sanawara Khurd,Sanawara Khurd,0125,17,
21992,Roli,Roli,0125,17,
21997,Loombawas,Loombawas,0125,17,
21998,Dheemri,Dheemri,0125,17,
21999,Seeloo,Seeloo,0125,17,
22001,Mokhawa Khurd,Mokhawa Khurd,0125,17,
22003,Songaron Ki Dhani,Songaron Ki Dhani,0125,17,
22005,Nai Undari,Nai Undari,0125,17,
22007,Khudala,Khudala,0125,17,
22011,Neeriya Nada,Neeriya Nada,0125,17,
22013,Panyla Kalan,Panyla Kalan,0125,17,
22014,Panyla Khurd,Panyla Khurd,0125,17,
22015,Ramdeora,Ramdeora,0125,17,
22016,Motisara,Motisara,0125,17,
22017,Dangawa,Dangawa,0125,17,
22018,Loona Kalan,Loona Kalan,0125,17,
22019,Dargura,Dargura,0125,17,
22020,Kerala Pana,Kerala Pana,0125,17,
22021,Mandawala,Mandawala,0125,17,
22022,Lakha Beri,Lakha Beri,0125,17,
22023,Thavon Ki Dhani,Thavon Ki Dhani,0125,17,
22024,Kooklon Ki Dhnai,Kooklon Ki Dhnai,0125,17,
22028,Phuleri,Phuleri,0125,17,
22029,Dhobali,Dhobali,0125,17,
22030,Lolawa,Lolawa,0125,17,
22034,Amliyala,Amliyala,0125,17,
22036,Goliya Kalan,Goliya Kalan,0125,17,
22037,Loonwa Jageer,Loonwa Jageer,0125,17,
22038,Loonwa Charnan,Loonwa Charnan,0125,17,
22039,Dedawas Ka Goliya,Dedawas Ka Goliya,0125,17,
22040,Dedawas Jageer,Dedawas Jageer,0125,17,
22041,Dedawas Charnan,Dedawas Charnan,0125,17,
22043,Maghani Maghwalon Ki Dhani,Maghani Maghwalon Ki Dhani,0125,17,
22044,Sodhon Ki Dhani,Sodhon Ki Dhani,0125,17,
22045,Kooda,Kooda,0125,17,
22051,Kharwa,Kharwa,0125,17,
22052,Bhawniyon Ki Dhani,Bhawniyon Ki Dhani,0125,17,
22053,Magha Ki Dhani,Magha Ki Dhani,0125,17,
22054,Sindhaswa Chauhanan,Sindhaswa Chauhanan,0125,17,
22055,Baroodi,Baroodi,0125,17,
22056,Sesau,Sesau,0126,17,
22057,Doodaberi,Doodaberi,0126,17,
22058,Malwa,Malwa,0126,17,
22060,Samon Ki Dhani,Samon Ki Dhani,0126,17,
22061,Lopal Nadi,Lopal Nadi,0126,17,
22062,Chokhaniyon Ki Dhani,Chokhaniyon Ki Dhani,0126,17,
22063,Andaniyon Ka Tala,Andaniyon Ka Tala,0126,17,
22064,Shiv Bhakhri,Shiv Bhakhri,0126,17,
22065,Nand,Nand,0126,17,
22066,Adarsh Basti Nand,Adarsh Basti Nand,0126,17,
22067,Janiyawas,Janiyawas,0126,17,
22068,Sonari,Sonari,0126,17,
22069,Satal Bhakhri,Satal Bhakhri,0126,17,
22070,Jasontaniyon Ki Dhani,Jasontaniyon Ki Dhani,0126,17,
22071,Bhadkha,Bhadkha,0126,17,
22072,Narnaniyon Ki Dhani,Narnaniyon Ki Dhani,0126,17,
22073,Bhadkha Purohitan,Bhadkha Purohitan,0126,17,
22074,Khariya Tala,Khariya Tala,0126,17,
22075,Panchaniyon Ki Dhani,Panchaniyon Ki Dhani,0126,17,
22076,Jaitaniyon Ki Dhani,Jaitaniyon Ki Dhani,0126,17,
22077,Praganiyon Ki Dhani,Praganiyon Ki Dhani,0126,17,
22078,Hariyali,Hariyali,0126,17,
22079,Magnaniyon Ki Dhani,Magnaniyon Ki Dhani,0126,17,
22080,Rohili,Rohili,0126,17,
22081,Juneja Mehron Ki Basti,Juneja Mehron Ki Basti,0126,17,
22082,Sutharon Ki Dhani,Sutharon Ki Dhani,0126,17,
22083,Bothiya Purohita,Bothiya Purohita,0126,17,
22084,Bothiya Jageer,Bothiya Jageer,0126,17,
22085,Chhapari,Chhapari,0126,17,
22086,Vishala,Vishala,0126,17,
22088,Sura Charnan,Sura Charnan,0126,17,
22089,Sura Jageer,Sura Jageer,0126,17,
22090,Sura Narpatan,Sura Narpatan,0126,17,
22091,Kerawa,Kerawa,0126,17,
22092,Kanora,Kanora,0126,17,
22094,Adarsh Basti Bishala,Adarsh Basti Bishala,0126,17,
22096,Ishwer Pura,Ishwer Pura,0126,17,
22097,Kapoordi,Kapoordi,0126,17,
22098,Lakhetali,Lakhetali,0126,17,
22099,Jatiya Kumaharon Ki Basti,Jatiya Kumaharon Ki Basti,0126,17,
22101,Nangana,Nangana,0126,17,
22102,Moodhonki Dhani,Moodhonki Dhani,0126,17,
22103,Purohition Ki Basti,Purohition Ki Basti,0126,17,
22104,Jalipa Agor,Jalipa Agor,0126,17,
22106,Loonoo Khurd,Loonoo Khurd,0126,17,
22107,Lunu Kalan,Lunu Kalan,0126,17,
22108,Lunu Agor,Lunu Agor,0126,17,
22109,Gudisar,Gudisar,0126,17,
22110,Jharwa,Jharwa,0126,17,
22111,Bhadresh Gandhau,Bhadresh Gandhau,0126,17,
22112,Kamoipura,Kamoipura,0126,17,
22113,Bhadresh Punasiya,Bhadresh Punasiya,0126,17,
22114,Tirsingra,Tirsingra,0126,17,
22115,Dhanora,Dhanora,0126,17,
22116,Tirsingri,Tirsingri,0126,17,
22118,Harsana,Harsana,0126,17,
22119,Mithisar,Mithisar,0126,17,
22120,Beebara,Beebara,0126,17,
22121,Asara Ki Beri,Asara Ki Beri,0126,17,
22123,Meethari Khurd,Meethari Khurd,0126,17,
22126,Daroora,Daroora,0126,17,
22127,Somaniyon Ki Dhani,Somaniyon Ki Dhani,0126,17,
22128,Barmer City (Rural),Barmer City (Rural),0126,17,
22129,Gehoon,Gehoon,0126,17,
22130,Hapon Ki Dhani,Hapon Ki Dhani,0126,17,
22131,Bidasar,Bidasar,0126,17,
22133,Jalipa,Jalipa,0126,17,
22135,Bandra,Bandra,0126,17,
22137,Sar Ka Par,Sar Ka Par,0126,17,
22138,Rauji Ki Dhani,Rauji Ki Dhani,0126,17,
22140,Harupaniyon Ki Dhani,Harupaniyon Ki Dhani,0126,17,
22143,Chaklani,Chaklani,0126,17,
22144,Alaniyon Ki Dhani,Alaniyon Ki Dhani,0126,17,
22145,Sansiyon Ki Basti,Sansiyon Ki Basti,0126,17,
22146,Naguesiyan Dhoondha,Naguesiyan Dhoondha,0126,17,
22147,Lalaniyon Ki Dhani,Lalaniyon Ki Dhani,0126,17,
22148,Lani Kantha,Lani Kantha,0126,17,
22149,Bakaniyon Ka Was,Bakaniyon Ka Was,0126,17,
22150,Nathaniyon Ka Was,Nathaniyon Ka Was,0126,17,
22151,Sauonki Dhani,Sauonki Dhani,0126,17,
22152,Naya Bhurtiya,Naya Bhurtiya,0126,17,
22154,Matasar,Matasar,0126,17,
22155,Daukiyon Ki Dhani,Daukiyon Ki Dhani,0126,17,
22156,East Matasar,East Matasar,0126,17,
22157,South Matasar,South Matasar,0126,17,
22158,Navji Ka Pana,Navji Ka Pana,0126,17,
22159,Dablisara,Dablisara,0126,17,
22160,Abhaniyon Ka Sara,Abhaniyon Ka Sara,0126,17,
22161,Kharinga Kua,Kharinga Kua,0126,17,
22162,Indra Colony,Indra Colony,0126,17,
22163,Adarsh Chawa,Adarsh Chawa,0126,17,
22164,Gule Ka Nadiya,Gule Ka Nadiya,0126,17,
22167,Ramsar Ka Kua,Ramsar Ka Kua,0126,17,
22168,Magne Ki Dhani,Magne Ki Dhani,0126,17,
22169,Kudla,Kudla,0126,17,
22170,Beriwala Gaon,Beriwala Gaon,0126,17,
22171,Barmer Agor,Barmer Agor,0126,17,
22172,Barmer Gadan,Barmer Gadan,0126,17,
22176,Para,Para,0126,17,
22178,Balera,Balera,0126,17,
22179,Radwa,Radwa,0126,17,
22180,Rani Gaon,Rani Gaon,0126,17,
22181,Ranigaon Kalan,Ranigaon Kalan,0126,17,
22182,Ramderiya,Ramderiya,0126,17,
22183,Nimbasar Nadi,Nimbasar Nadi,0126,17,
22184,Hathitala Station,Hathitala Station,0126,17,
22185,Alika Tala,Alika Tala,0126,17,
22186,Berdho Ki Dhani,Berdho Ki Dhani,0126,17,
22187,Balau,Balau,0126,17,
22188,Segari,Segari,0126,17,
22189,Dhandhu Pura,Dhandhu Pura,0126,17,
22190,Pumdro Ki Basti,Pumdro Ki Basti,0126,17,
22191,Pindiyon Ka Tala,Pindiyon Ka Tala,0126,17,
22192,Kurja,Kurja,0126,17,
22193,Sansiyon Ka Tala,Sansiyon Ka Tala,0126,17,
22194,Undkha,Undkha,0126,17,
22195,Adarsh Undkha,Adarsh Undkha,0126,17,
22196,Lorti Hight Bara,Lorti Hight Bara,0126,17,
22198,Hathitala,Hathitala,0126,17,
22199,Rampura Garal,Rampura Garal,0126,17,
22200,Hajhaniyon Ki Dhani,Hajhaniyon Ki Dhani,0126,17,
22203,Barmer Adrash Agoor,Barmer Adrash Agoor,0126,17,
22209,Sangana Kua,Sangana Kua,0126,17,
22211,Hanuman Sagar,Hanuman Sagar,0126,17,
22212,Pooniyon Ki Basti,Pooniyon Ki Basti,0126,17,
22213,Raikon Ki Dhani,Raikon Ki Dhani,0126,17,
22214,Sarnoo Panji,Sarnoo Panji,0126,17,
22217,Sarnoo Chimanji,Sarnoo Chimanji,0126,17,
22219,Kerli,Kerli,0126,17,
22221,Sanjata,Sanjata,0126,17,
22222,Poulaniyon Ki Dhani,Poulaniyon Ki Dhani,0126,17,
22223,Asuon Ki Dhani,Asuon Ki Dhani,0126,17,
22224,Motiyoniyon Ka Tala,Motiyoniyon Ka Tala,0126,17,
22225,Daulaniyonka Tala,Daulaniyonka Tala,0126,17,
22226,Lookhon Ka  Tala,Lookhon Ka  Tala,0126,17,
22230,Dudiyo Ki Dhani,Dudiyo Ki Dhani,0126,17,
22232,Bakhse Ka Tala,Bakhse Ka Tala,0126,17,
22233,Siyagon Ki Dhani,Siyagon Ki Dhani,0126,17,
22234,Sarli Kalan,Sarli Kalan,0126,17,
22235,Dhiraniyon Ki Dhani,Dhiraniyon Ki Dhani,0126,17,
22236,Naukh ,Naukh ,0126,17,
22237,Jaitaniyon Ki Dhani,Jaitaniyon Ki Dhani,0126,17,
22238,Maylon Ka Der,Maylon Ka Der,0126,17,
22239,Kadwasron Ki Dhani,Kadwasron Ki Dhani,0126,17,
22240,Pokar Bhadu Ki Dhani,Pokar Bhadu Ki Dhani,0126,17,
22241,Khudasa,Khudasa,0126,17,
22242,Garal Sujan Singh,Garal Sujan Singh,0126,17,
22244,Sutharon Ka Tala,Sutharon Ka Tala,0126,17,
22245,Jogesar Kua,Jogesar Kua,0126,17,
22246,Jaduon Ki Nadi,Jaduon Ki Nadi,0126,17,
22247,Doongeron Ka Tala,Doongeron Ka Tala,0126,17,
22248,Sanawara,Sanawara,0126,17,
22249,Jakhdon Ki Dhani,Jakhdon Ki Dhani,0126,17,
22251,Phoosaniyon Ka Tala,Phoosaniyon Ka Tala,0126,17,
22253,Andeka Tala,Andeka Tala,0126,17,
22255,Megwalon Ka Tala,Megwalon Ka Tala,0126,17,
22257,Sadulaniyon Ka Tala,Sadulaniyon Ka Tala,0126,17,
22259,Bankana,Bankana,0126,17,
22260,Ridmlaniyon Ki Dhani,Ridmlaniyon Ki Dhani,0126,17,
22261,Legon Ki Dhani,Legon Ki Dhani,0126,17,
22262,Kagau,Kagau,0126,17,
22263,Sidhaniyon Ki Dhani,Sidhaniyon Ki Dhani,0126,17,
22264,Kumharon Ka Tala,Kumharon Ka Tala,0126,17,
22265,Megwalon Ki Dhani,Megwalon Ki Dhani,0126,17,
22266,Raiko Ki Dhani,Raiko Ki Dhani,0126,17,
22267,Jheloon,Jheloon,0127,17,
22268,Ajbani,Ajbani,0127,17,
22269,Sangrani,Sangrani,0127,17,
22270,Naisiyae,Naisiyae,0127,17,
22271,Virmiyar,Virmiyar,0127,17,
22272,Kantal Ka Par,Kantal Ka Par,0127,17,
22273,Siyai,Siyai,0127,17,
22274,Kantaliya Ka Par,Kantaliya Ka Par,0127,17,
22275,Babuguleriya,Babuguleriya,0127,17,
22276,Paboosariya,Paboosariya,0127,17,
22277,Nopatiya,Nopatiya,0127,17,
22278,Banwa,Banwa,0127,17,
22279,Kharchi,Kharchi,0127,17,
22280,Khiyala,Khiyala,0127,17,
22281,Chawa,Chawa,0127,17,
22282,Indrohi,Indrohi,0127,17,
22284,Anta,Anta,0127,17,
22285,Khejdiyali Nari,Khejdiyali Nari,0127,17,
22287,Hale Potaron Ki Basti,Hale Potaron Ki Basti,0127,17,
22289,Labrau,Labrau,0127,17,
22290,Chauthiya,Chauthiya,0127,17,
22291,Bhanwarlai,Bhanwarlai,0127,17,
22292,Mithuvaniyo Ki Basti,Mithuvaniyo Ki Basti,0127,17,
22294,Ramdiyon Ki Basti,Ramdiyon Ki Basti,0127,17,
22295,Kachhboniyo Ki Basti,Kachhboniyo Ki Basti,0127,17,
22296,Hothoyoniyon Ki Basti,Hothoyoniyon Ki Basti,0127,17,
22297,Bano Ka Tala,Bano Ka Tala,0127,17,
22299,Ajabpura,Ajabpura,0127,17,
22300,Sodha Basti,Sodha Basti,0127,17,
22301,Davkiyon Ki Dhani,Davkiyon Ki Dhani,0127,17,
22302,Wagta Ki Beri,Wagta Ki Beri,0127,17,
22303,Bhadaroo,Bhadaroo,0127,17,
22305,Suwara,Suwara,0127,17,
22306,Ramsaragor,Ramsaragor,0127,17,
22308,Khariya Kalan,Khariya Kalan,0127,17,
22309,Bhanpura,Bhanpura,0127,17,
22310,Lasuwa,Lasuwa,0127,17,
22313,Khadeen,Khadeen,0127,17,
22316,Ganganiyon Ki Dhani,Ganganiyon Ki Dhani,0127,17,
22317,Khara Rathoran,Khara Rathoran,0127,17,
22319,Kotriya Tala,Kotriya Tala,0127,17,
22320,Vishnoiyon Ka Tala,Vishnoiyon Ka Tala,0127,17,
22322,Mananiyon Ki Basti,Mananiyon Ki Basti,0127,17,
22323,Nihalaniyon Ka Tobha,Nihalaniyon Ka Tobha,0127,17,
22327,Gandhi Nagar,Gandhi Nagar,0127,17,
22331,Pooniyon Ka Tala,Pooniyon Ka Tala,0127,17,
22332,Chadar Dakhnad,Chadar Dakhnad,0127,17,
22333,Chadar Bankalsar,Chadar Bankalsar,0127,17,
22334,Rodi Nadi,Rodi Nadi,0127,17,
22337,Ramdeo Ka Mandir,Ramdeo Ka Mandir,0127,17,
22338,Chadar Mandroop,Chadar Mandroop,0127,17,
22339,Salariya Kanlariya,Salariya Kanlariya,0127,17,
22340,Shere Ka Tala,Shere Ka Tala,0127,17,
22341,Paboodan Singh Ki Dhani,Paboodan Singh Ki Dhani,0127,17,
22342,Khariya Kita,Khariya Kita,0127,17,
22343,Pandhikapar,Pandhikapar,0127,17,
22344,Rawat Ka Tala,Rawat Ka Tala,0127,17,
22345,Hindiya,Hindiya,0127,17,
22346,Manakki Dhani,Manakki Dhani,0127,17,
22347,Surali,Surali,0127,17,
22348,Mathinani Ki Basti,Mathinani Ki Basti,0127,17,
22349,Jaleela,Jaleela,0127,17,
22351,Gagriya,Gagriya,0127,17,
22352,Sujawal Ka Par,Sujawal Ka Par,0127,17,
22353,Baloo Ka Par,Baloo Ka Par,0127,17,
22354,Jaitaniyon Ka Par,Jaitaniyon Ka Par,0127,17,
22355,Neelsar,Neelsar,0127,17,
22357,Alarakh Ka Par,Alarakh Ka Par,0127,17,
22358,Mandroop Ka Par,Mandroop Ka Par,0127,17,
22359,Charwa Takhata Bad,Charwa Takhata Bad,0127,17,
22361,Boothiya ,Boothiya ,0127,17,
22362,Jummafakir Ki Basti,Jummafakir Ki Basti,0127,17,
22364,Charwa @ Jharwa,Charwa @ Jharwa,0127,17,
22365,Dewaniyon Ka Par,Dewaniyon Ka Par,0127,17,
22366,Sodhai,Sodhai,0127,17,
22367,Ajbe Ka Par,Ajbe Ka Par,0127,17,
22370,Purpuriya ,Purpuriya ,0127,17,
22371,Ganganiyon Ka Par,Ganganiyon Ka Par,0127,17,
22372,Viradka Par,Viradka Par,0127,17,
22373,Bindu Sinhani,Bindu Sinhani,0127,17,
22374,Chandaniyon Ka Par,Chandaniyon Ka Par,0127,17,
22375,Padhariya,Padhariya,0127,17,
22376,Bane Ki Basti,Bane Ki Basti,0127,17,
22377,Talab Ka Par,Talab Ka Par,0127,17,
22378,Lakriyali,Lakriyali,0127,17,
22380,Sabu Ka Par,Sabu Ka Par,0127,17,
22381,Bukri,Bukri,0127,17,
22383,Ladhe Ka Par,Ladhe Ka Par,0127,17,
22384,Sajjan Ka Par,Sajjan Ka Par,0127,17,
22385,Mohammad Ka Par,Mohammad Ka Par,0127,17,
22386,Kelan Ka Par,Kelan Ka Par,0127,17,
22387,Nageka Par,Nageka Par,0127,17,
22389,Mandroop Ka Tala,Mandroop Ka Tala,0127,17,
22390,Janeki Beri,Janeki Beri,0127,17,
22391,Gardiya,Gardiya,0127,17,
22392,Selau,Selau,0127,17,
22393,Jaton Ki Basti,Jaton Ki Basti,0127,17,
22396,Meghasar,Meghasar,0128,17,
22397,Chuli Doongri,Chuli Doongri,0128,17,
22398,Jato Ki Dhani,Jato Ki Dhani,0128,17,
22399,Bhakhar Pura,Bhakhar Pura,0128,17,
22400,Kairnada,Kairnada,0128,17,
22402,Uparla,Uparla,0128,17,
22403,Manasar,Manasar,0128,17,
22404,Dudhwa Khurd,Dudhwa Khurd,0128,17,
22405,Mahendrapura,Mahendrapura,0128,17,
22406,Jethmalpura,Jethmalpura,0128,17,
22407,Ramderiya Tala,Ramderiya Tala,0128,17,
22408,Aakora,Aakora,0128,17,
22410,Gomrakh Dham,Gomrakh Dham,0128,17,
22414,Beerron Ka Tala,Beerron Ka Tala,0128,17,
22416,Sarnon Ka Tala,Sarnon Ka Tala,0128,17,
22418,Surte Ka Tala,Surte Ka Tala,0128,17,
22419,Dungerpura,Dungerpura,0128,17,
22420,Sanau,Sanau,0128,17,
22421,Ranisar,Ranisar,0128,17,
22422,Rarli,Rarli,0128,17,
22423,Bhadupura,Bhadupura,0128,17,
22424,Neembali,Neembali,0128,17,
22425,Shivpura,Shivpura,0128,17,
22426,Goliyar,Goliyar,0128,17,
22427,Bhariyon Ki Basti,Bhariyon Ki Basti,0128,17,
22428,Ramderiya,Ramderiya,0128,17,
22429,Godaron Ki Dhani,Godaron Ki Dhani,0128,17,
22430,Sherpura,Sherpura,0128,17,
22431,Aeronwala,Aeronwala,0128,17,
22432,Sodiyar,Sodiyar,0128,17,
22433,Mukne Ka Tala,Mukne Ka Tala,0128,17,
22434,Isrol,Isrol,0128,17,
22437,Pokrasar,Pokrasar,0128,17,
22438,Dheerasar,Dheerasar,0128,17,
22439,Jaton Ki Basti,Jaton Ki Basti,0128,17,
22440,Netrar,Netrar,0128,17,
22441,Azad Nagar,Azad Nagar,0128,17,
22442,Adarsh Nagar,Adarsh Nagar,0128,17,
22443,Dudhadiyon Ka Tala,Dudhadiyon Ka Tala,0128,17,
22445,Lakhwara,Lakhwara,0128,17,
22446,Antiya,Antiya,0128,17,
22447,Gorsiyon Ka Tala,Gorsiyon Ka Tala,0128,17,
22448,Devaniyon Ka Tala,Devaniyon Ka Tala,0128,17,
22449,Kaprau,Kaprau,0128,17,
22451,Ishwarpura,Ishwarpura,0128,17,
22452,Dhok,Dhok,0128,17,
22453,Tajaniyon Ka Tala,Tajaniyon Ka Tala,0128,17,
22454,Panoniyon Ki Dhani,Panoniyon Ki Dhani,0128,17,
22456,Kothe Ka Tala,Kothe Ka Tala,0128,17,
22457,Darjion Ka Tala,Darjion Ka Tala,0128,17,
22458,Adarsh Dharasar,Adarsh Dharasar,0128,17,
22459,Aidan Ki Dhani,Aidan Ki Dhani,0128,17,
22460,Dharasar,Dharasar,0128,17,
22461,Ramji Ki Dhani,Ramji Ki Dhani,0128,17,
22462,Saiyon Ki Basti,Saiyon Ki Basti,0128,17,
22463,Bankana,Bankana,0128,17,
22465,Bajrangpura,Bajrangpura,0128,17,
22467,Ratasarder,Ratasarder,0128,17,
22468,Jakharo Ki Dhani,Jakharo Ki Dhani,0128,17,
22470,Jandooyon Ka Tala,Jandooyon Ka Tala,0128,17,
22471,Jairamderiya,Jairamderiya,0128,17,
22472,Bankalsar,Bankalsar,0128,17,
22473,Meghpura,Meghpura,0128,17,
22474,Hanumanpura,Hanumanpura,0128,17,
22475,Jaisar,Jaisar,0128,17,
22476,Heerpura,Heerpura,0128,17,
22478,Samoton Ka Par,Samoton Ka Par,0127,17,
22479,Kumharon Ka Teeba,Kumharon Ka Teeba,0127,17,
22480,Rathoron Ka Tala,Rathoron Ka Tala,0127,17,
22482,Lakhe Ka Tala,Lakhe Ka Tala,0128,17,
22483,Chhota Bhojriya,Chhota Bhojriya,0128,17,
22484,Naya Bhojriya,Naya Bhojriya,0128,17,
22485,Ranatali,Ranatali,0128,17,
22486,Tamachi Ki Gafan,Tamachi Ki Gafan,0128,17,
22488,Madhuri Ka Tala,Madhuri Ka Tala,0128,17,
22489,Bhilon Ka Tala,Bhilon Ka Tala,0128,17,
22490,Sadul Ki Gafan,Sadul Ki Gafan,0128,17,
22491,Rasbani,Rasbani,0128,17,
22492,Hejam Ka Tala ,Hejam Ka Tala ,0128,17,
22493,Ummedpura,Ummedpura,0128,17,
22495,Kalyanpura,Kalyanpura,0128,17,
22496,Hejam Ka Bhara,Hejam Ka Bhara,0128,17,
22497,Udsiyar,Udsiyar,0128,17,
22500,Khariya Der,Khariya Der,0128,17,
22502,Sukaliya,Sukaliya,0128,17,
22503,Mate Ka Tala,Mate Ka Tala,0128,17,
22504,Prem Singh Ki Dhani,Prem Singh Ki Dhani,0128,17,
22505,Dedoosar,Dedoosar,0128,17,
22507,Lidiyala,Lidiyala,0128,17,
22509,Kelnor ,Kelnor ,0128,17,
22510,Huron Ka Tala,Huron Ka Tala,0128,17,
22511,Samelon Ka Tala,Samelon Ka Tala,0128,17,
22512,Bhilon Ka Tala,Bhilon Ka Tala,0128,17,
22513,Mitharaoo,Mitharaoo,0128,17,
22514,Gumane Ka Tala,Gumane Ka Tala,0128,17,
22515,Nawatala Jaitmalan,Nawatala Jaitmalan,0128,17,
22516,Ali Ki Dhani,Ali Ki Dhani,0128,17,
22517,Bhara Gulmohmmad,Bhara Gulmohmmad,0128,17,
22518,Rodiyon Ka Tala,Rodiyon Ka Tala,0128,17,
22519,Bawri Kalan,Bawri Kalan,0128,17,
22521,Ratanpura,Ratanpura,0128,17,
22522,Ummed Nagar,Ummed Nagar,0128,17,
22523,Soorpura,Soorpura,0128,17,
22525,Mehrangadh,Mehrangadh,0128,17,
22527,Saiyon Ka Tala,Saiyon Ka Tala,0128,17,
22528,Bhaduoy Ka Tala,Bhaduoy Ka Tala,0128,17,
22529,Kharawala,Kharawala,0128,17,
22530,Chimnasar,Chimnasar,0128,17,
22531,Pawariya,Pawariya,0128,17,
22532,Siyagpura,Siyagpura,0128,17,
22535,Leelsar Dakhnad,Leelsar Dakhnad,0128,17,
22536,Leelsar,Leelsar,0128,17,
22537,Godaron Ka Tala,Godaron Ka Tala,0128,17,
22538,Bhookransar,Bhookransar,0128,17,
22539,Lakhasar,Lakhasar,0128,17,
22540,Beniwalsar,Beniwalsar,0128,17,
22541,Khempura,Khempura,0128,17,
22542,Bachhraoo,Bachhraoo,0128,17,
22543,Roogpura,Roogpura,0128,17,
22544,Janiyawala,Janiyawala,0128,17,
22545,Thoriyawala,Thoriyawala,0128,17,
22546,Sakriya Tala,Sakriya Tala,0128,17,
22548,Ambedkar Nagar,Ambedkar Nagar,0128,17,
22549,Mithabera,Mithabera,0128,17,
22550,Bamnor Ameershah,Bamnor Ameershah,0128,17,
22551,Ami Mohammad Shahki Basti,Ami Mohammad Shahki Basti,0128,17,
22553,Pingalpura,Pingalpura,0128,17,
22554,Amirgarh,Amirgarh,0128,17,
22555,Banda Bera,Banda Bera,0128,17,
22556,Nawatala Rathoran,Nawatala Rathoran,0128,17,
22557,Sam,Sam,0128,17,
22558,Hardanpura,Hardanpura,0128,17,
22561,Hironion Ka Tala,Hironion Ka Tala,0128,17,
22562,Deluon Ka Tala,Deluon Ka Tala,0128,17,
22563,Bisaraniya,Bisaraniya,0128,17,
22564,Bhilon Ka Tala,Bhilon Ka Tala,0128,17,
22565,Nehron Ki Nari,Nehron Ki Nari,0128,17,
22566,Tardon Ka Tala,Tardon Ka Tala,0128,17,
22567,Birdon Ka Tala,Birdon Ka Tala,0128,17,
22569,Nimbala,Nimbala,0128,17,
22570,Sauwon Ka Tala,Sauwon Ka Tala,0128,17,
22573,Itadiya,Itadiya,0128,17,
22575,Ibre Ka Tala,Ibre Ka Tala,0128,17,
22576,Meethe Ka Tala,Meethe Ka Tala,0128,17,
22577,Beejasar,Beejasar,0128,17,
22578,Miyen Ka Tala,Miyen Ka Tala,0128,17,
22579,Saroope Ka Tala,Saroope Ka Tala,0128,17,
22580,Aginshah Ki Dhani,Aginshah Ki Dhani,0128,17,
22581,Gohar Ka Tala,Gohar Ka Tala,0128,17,
22584,Buran Ka Tala,Buran Ka Tala,0128,17,
22585,Rabasar,Rabasar,0128,17,
22586,Shri Ramwala,Shri Ramwala,0128,17,
22587,Kumbhoniyon Ka Tala,Kumbhoniyon Ka Tala,0128,17,
22588,Dhanaoo,Dhanaoo,0128,17,
22589,Mandirwala,Mandirwala,0128,17,
22590,Dhanoniyon Ka Tala,Dhanoniyon Ka Tala,0128,17,
22591,Ojiya,Ojiya,0128,17,
22592,Goron Ka Tala,Goron Ka Tala,0128,17,
22593,Surte Ki Dhani,Surte Ki Dhani,0128,17,
22594,Meethi Nadi,Meethi Nadi,0128,17,
22595,Pawdon Ka Tala,Pawdon Ka Tala,0128,17,
