SVID,Name_E,Name_G,TCode,DCode,VCode,MDDS_Code
10002126,Kurikhal,Kurikhal,0036,6,0,
10002127,Simalkhetu,Simalkhetu,0036,6,0,
10002128,Bijnoor,Bijnoor,0036,6,0,
10002129,Gadetha,Gadetha,0036,6,0,
10002130,Matiyal,Matiyal,0036,6,0,
10002131,Gaujetha,Gaujetha,0036,6,0,
10002132,Bastoli,Bastoli,0036,6,0,
10002133,Mundala,Mundala,0036,6,0,
10002134,Farsula,Farsula,0036,6,0,
10002135,Patagudi,Patagudi,0036,6,0,
10002136,Kaladungi,Kaladungi,0036,6,0,
10002137,Mohra walla,Mohra walla,0036,6,0,
10002138,Mohra palla,Mohra palla,0036,6,0,
10002139,Dartha,Dartha,0036,6,0,
10002140,Basyani,Basyani,0036,6,0,
10002141,Kulkhaldanda,Kulkhaldanda,0036,6,0,
10002142,Silakathli,Silakathli,0036,6,0,
10002302,Moudung,moudung,0034,6,0,
10002303,Pokhardharar,Pokhardh,0034,6,0,
10002304,Damdewal,damdewal,0034,6,0,
10002305,Tapaddhar,Tapaddhar,0034,6,0,
10002306,Tapaddhar,Tapaddhar,0034,6,0,
10002307,Bhatrojkhan,bhatrojkhan,0048,9,0,
10002308,Baghad,baghad,0048,9,0,
10002309,Sudi,Sudi,0048,9,0,
10002310,Dhauldhar,dhauldhar,0034,6,0,
10002311,galli,galli,0053,9,0,
10002312,gurkandey,gurkandey,0053,9,0,
10002313,Santhi nagar,.,0034,6,0,
10002314,darwas,darwas,0053,9,0,
10002315,Ghagnidhar,.,0034,6,0,
10002316,Tandyundhar,.,0034,6,0,
10002317,Jainal,Jainal,0048,9,0,
10002318,Belti,Belti,0048,9,0,
10002319,Katholi,Katholi,0048,9,0,
10002320,Matela,matela,0048,9,0,
10002321,Gohad,Gohad,0048,9,0,
10002322,Dola,Dola,0048,9,0,
10002323,Dhovibundi,Dhovibundi,0048,9,0,
10002324,Ghigrikhet,ghigrikhet,0034,6,0,
10002325,pateliya,pateliya,0053,9,0,
10002326,Kharchyun dhar,Kharchyun dhar,0034,6,0,
10002327,Matela,matela,0048,9,0,
10002328,reethakhan,reethakhan,0053,9,0,
10002329,Naulli,Naulli,0034,6,0,
10002330,Gadri Malli,Gadri Malli,0034,6,0,
10002331,Nagath,Nagath,0034,6,0,
10002332,Dwella Malla,Dwella Malla,0034,6,0,
10002333,Dwella Talla,Dwella Talla,0034,6,0,
10001950,Pathal,Pathal,0009,2,1106,41213
10001951,Donda,Donda,0009,2,1069,41176
10001952,Kwurial Khark Naldunga,Kwurial Khark Naldunga,0009,2,1069,41176
10001953,Naldunga,Naldunga,0009,2,1069,41176
10001954,Kumer Dang,Kumer Dang,0009,2,1068,41175
10001955,Tunkhet,Tunkhet,0009,2,1068,41175
10001956,Mohankhal,Mohankhal,0009,2,1059,41166
10001957,Naun Bankhuri,Naun Bankhuri,0009,2,1059,41166
10001958,Bansvada,Bansvada,0009,2,1059,41166
10001959,Gaderi,Gaderi,0009,2,1059,41166
10001960,Kansari,Kansari,0009,2,1059,41166
10001961,Mashesnagar,Mashesnagar,0009,2,1050,41157
10001962,Kimotha,Kimotha,0009,2,1050,41157
10001963,Danda,Danda,0009,2,1034,41142
10001964,Tonzi,Tonzi,0009,2,1034,41142
10001965,Bhariya,Bhariya,0009,2,1034,41142
10001966,Sideli,Sideli,0009,2,1032,41140
10001967,Kulendu,Kulendu,0009,2,1032,41140
10001968,Dandon,Dandon,0009,2,1032,41140
10001969,Dandager,Dandager,0009,2,1032,41140
10001970,Kwara,Kwara,0009,2,1032,41140
10001971,Ganjed,Ganjed,0009,2,1077,41184
10001972,Bharatpur,Bharatpur,0009,2,1077,41184
10001973,Devikhet,Devikhet,0009,2,1077,41184
10001974,Nailaetha,Nailaetha,0009,2,1077,41184
10001975,Sema,Sema,0009,2,1077,41184
10001976,Falifasalat,Falifasalat,0013,3,2125,
10001977,Rikhari,Rikhari,0044,8,10427,50527
10001978,Lower Charba,Lower Charba,0027,5,5110,45215
10001979,Dhamola,Dhamola,0027,5,5110,45215
10001980,Mahmood Nagar,Mahmood Nagar,0027,5,5110,45215
10001981,Baniyawala,Baniyawala,0027,5,5110,45215
10001982,Gorakhpur 1,Gorakhpur 1,0027,5,5110,45215
10001983,Gorakhpur 2,Gorakhpur 2,0027,5,5110,45215
10001984,Landi Mohalla (Malhan),Landi Mohalla (Malhan),0027,5,5110,45215
10001985,Alkapuri,Alkapuri,0027,5,5110,45215
10001986,Panditwadi,Panditwadi,0027,5,5110,45215
10001987,Bhudpur,Bhudpur,0027,5,5110,45215
10001988,Dhartawala,Dhartawala,0027,5,5110,45215
10001989,Special Wing,Special Wing,0027,5,5110,45215
10001990,Wng 3,Wng 3,0027,5,5110,45215
10001991,Wng 5,Wng 5,0027,5,5110,45215
10001992,Post Office,Post Office,0027,5,5110,45215
10001993,Wing 7,Wing 7,0027,5,5110,45215
10001994,Wing 2,Wing 2,0027,5,5110,45215
10002143,Syusargaon,Syusargaon,0036,6,0,
10002144,Naugaon,Naugaon,0036,6,0,
10002145,Kathela,Kathela,0036,6,0,
10002146,Dhura,Dhura,0036,6,0,
10002147,Dhumkhet,Dhumkhet,0036,6,0,
10002148,Simlana bichala,Simlana bichala,0036,6,0,
10002149,Pokhridhar,Pokhridhar,0036,6,0,
10002150,Dau,Dau,0036,6,0,
10002151,Khaleka,Khaleka,0036,6,0,
10002152,Bhalla danda,Bhalla danda,0036,6,0,
10002153,Chamapadi,Chamapadi,0036,6,0,
10002154,Danda jurasi,Danda jurasi,0036,6,0,
10002155,Badkot,Badkot,0036,6,0,
10002156,Jili,Jili,0036,6,0,
10002157,Buglani,Buglani,0036,6,0,
10002158,Bhyuleth,Bhyuleth,0036,6,0,
10002159,Patiyala,Patiyala,0036,6,0,
10002160,Bhanwad,Bhanwad,0036,6,0,
10002161,Navali,Navali,0036,6,0,
10002162,Pipaldhanga,Pipaldhanga,0036,6,0,
10002163,Silediborgaon,Silediborgaon,0036,6,0,
10002164,Kandiyalgaon,Kandiyalgaon,0036,6,0,
10002165,Kopaldi,Kopaldi,0036,6,0,
10002166,Mandaee,Mandaee,0036,6,0,
10002167,Tusrani,Tusrani,0036,6,0,
10002168,Naula,naula,0048,9,0,
10002169,Dharera,Dhamera,0048,9,0,
10002170,Purani Yamuna Colony,Purani Yamuna Colony,0026,5,4968,
10002171,New Yamuna Colony,New Yamuna Colony,0026,5,4968,
10002172,Shivpuri,Shivpuri,0026,5,4968,
10002173,Lower Lakhwar Colony,Lower Lakhwar Colony,0026,5,4968,
10002174,Upper Lakhwar Colony,Upper Lakhwar Colony,0026,5,4968,
10002175,Tonse Colony,Tonse Colony,0026,5,4968,
10002176,Sarawwati Vihar,Sarawwati Vihar,0026,5,4968,
10002177,Nehru Market,Nehru Market,0026,5,4968,
10002178,Indra Uday Marg,Indra Uday Marg,0026,5,4968,
10002179,College Road,College Road,0026,5,4968,
10002180,Martendel,Martendel,0026,5,4968,
10002181,Neechala Mohalla,Neechala Mohalla,0026,5,4968,
10002182,Kumhar Mohalla,Kumhar Mohalla,0026,5,4968,
10002183,Kasai Mohalla,Kasai Mohalla,0026,5,4968,
10002184,Bamanpur,Bamanpur,0026,5,4968,
10002185,Dandi,Dandi,0026,5,4968,
10002186,Givaeesot,Givaeesot,0036,6,0,
10002187,Jhulaghat,Jhulaghat,0043,7,0,
10002188,bans bagicha,bans,0043,7,0,
10002189,Melta,melta,0043,7,0,
10002190,Bans,Bans,0043,7,0,
10002191,Sintoli,Sintoli,0043,7,0,
10002192,temp,temp,0030,6,0,
10002193,kaante,Ratwali,Tatroda,Dharapaani,kaante,Ratwali,Tatroda,Dharapaani,0043,7,0,
10002194,Pabau,Pabau,0030,6,0,
10002195,Pugor,Pugor,0043,7,0,
10002196,Binkot,Binkot,0043,7,0,
10002197,Dhurbagor,Dhurbagor,0043,7,0,
10001823,Mada Gaon,Mada Gaon,0027,5,5110,45215
10001824,Dholkot,Dholkot,0027,5,5110,45215
10001825,Kolhupani,Kolhupani,0027,5,5110,45215
10001826,Bhadshahi Bagh,Bhadshahi Bagh,0027,5,5110,45215
10001827,Birodi,Birodi,0027,5,5110,45215
10001828,Chocki,Chocki,0027,5,5110,45215
10001829,Jhol,Jhol,0027,5,5110,45215
10001830,Shivpur Hullo,Shivpur Hullo,0027,5,5110,45215
10001831,Okhal,Okhal,0027,5,5110,45215
10001832,Hariyawalakala,Hariyawalakala,0027,5,5110,45215
10001833,Dayanagari,Dayanagari,0027,5,5110,45215
10001834,Harnaul,Harnaul,0027,5,5110,45215
10001835,Nakatpur Gaon,Nakatpur Gaon,0027,5,5110,45215
10001836,Jamunwala (Okho Gaon),Jamunwala (Okho Gaon),0027,5,5110,45215
10001837,Kandoli Upper (Kandoli),Kandoli Upper (Kandoli),0027,5,5110,45215
10001838,Kandoli Lowar,Kandoli Lowar,0027,5,5110,45215
10001839,Bidas,Bidas,0027,5,5110,45215
10001840,Sala,Sala,0027,5,5110,45215
10001841,Majonmaharkot,Majonmaharkot,0027,5,5110,45215
10001842,Dhakuwali,Dhakuwali,0027,5,5110,45215
10001995,Wing 1,Wing 1,0027,5,5110,45215
10001996,Wing 6,Wing 6,0027,5,5110,45215
10001997,General Wing Shivpuri Colony,General Wing Shivpuri Colony,0027,5,5110,45215
10001998,Wing 4 (Mohan Gaon),Wing 4 (Mohan Gaon),0027,5,5110,45215
10001999,Indripur,Indripur,0027,5,5110,45215
10002000,Shankerpur upper (Hakkumatpur),Shankerpur upper (Hakkumatpur),0027,5,5110,45215
10002001,Chanchak,Chanchak,0027,5,5110,45215
10002002,Sahaspur,Sahaspur,0027,5,5110,45215
10002003,Laxmipur,Laxmipur,0027,5,5110,45215
10002004,Bahal,Bahal,0027,5,5110,45215
10002005,naula,naula,0048,9,0,
10002006,Sanada,sanada,0048,9,0,
10002007,Takulty,Takulty,0048,9,0,
10002008,Bhanti,Bhanti,0048,9,0,
10002009,Surey,Surey,0048,9,0,
10002010,Naohariya,Naohariya,0048,9,0,
10002011,Harnoli,Harnoli,0048,9,0,
10002012,Saoli,Saoli,0048,9,0,
10002013,Dharad,Dharad,0048,9,0,
10002014,Chaunaliya,Chaunaliya,0048,9,0,
10002015,Bhakuniya,Bhakuniya,0048,9,0,
10002016,Kalunfaya,Kalunfaya,0047,8,10000789,
10002017,Bhagatpur,Bhagatpur,0047,8,10000789,
10002018,Chaurason,Chaurason,0047,8,10000808,
10002019,Tewarigaon,Tewarigaon,0062,11,14415,54646
10002020,Kusumkhera,Kusumkhera,0065,11,15328,55157
10002021,Danibangar,Danibangar,0065,11,15464,55237
10002022,Haripur,Haripur,0065,11,15464,55237
10002023,Rudrapur,Rudrapur,0065,11,15468,55241
10002024,Haripur,Haripur,0065,11,15468,55241
10002025,Phoodpur,Phoodpur,0065,11,15468,55241
10002026,Kalipur,Kalipur,0065,11,15468,55241
10002027,Amkhera,Amkhera,0065,11,15497,55269
10002028,Ghusapur,Ghusapur,0065,11,15497,55269
10002029,Jasyuda,Jasyuda,0065,11,15497,55269
10002030,Munipur Bhona,Munipur Bhona,0065,11,15278,55112
10002031,Jaipur Isayi,Jaipur Isayi,0065,11,15278,55112
10002032,Nursing Malla,Nursing Malla,0065,11,15278,55112
10002033,Bhagwanpur Gourmazha,Bhagwanpur Gourmazha,0065,11,15278,55112
10002034,Munipur Jeevanand,Munipur Jeevanand,0065,11,15278,55112
10002035,Sunardhada,Sunardhada,0065,11,15497,55269
10002036,Himmatpur,Himmatpur,0065,11,15443,55217
10002037,Nayakal,Nayakal,0065,11,15443,55217
10002038,Tara Nawad,Tara Nawad,0065,11,15443,55217
10002039,Lalmani Niwad,Lalmani Niwad,0065,11,15367,55193
10002040,Sanguri Gaon,Sanguri Gaon,0065,11,15367,55193
10002041,Haripur Sukha,Haripur Sukha,0065,11,15367,55193
10002042,Sultan Nagari,Sultan Nagari,0065,11,15434,55209
10002043,GovindGram,GovindGram,0065,11,15434,55209
10002044,Bhirapani,Bhirapani,0064,11,14871,54970
10002045,Jaan,Jaan,0064,11,14904,55000
10002046,Bhetidigar Kholi,Bhetidigar Kholi,0064,11,14904,55000
10002047,Jhadgaon Malla,Saal,0064,11,14952,55045
10002048,Harishtaal,Harishtaal,0064,11,14984,55075
10002049,Chakchama,Chakchama,0064,11,14885,54982
10002050,Varamdhar,Varamdhar,0064,11,14885,54982
10002051,Rikhakote,Rikhakote,0064,11,14945,55039
10002052,Nayagaun,Nayagaun,0036,6,0,
10002053,Kanasram,Kanasram,0036,6,0,
10002054,Bhelda,Bhelda,0036,6,0,
10002055,Purankot,Purankot,0036,6,0,
10002056,Kandoibharam,Kandoibharam,0023,5,4663,
10002057,Chamaghata,Chamaghata,0023,5,4663,
10002058,Datrota,Datrota,0023,5,4663,
10002059,Lavri,Lavri,0023,5,4663,
10002060,MES Line,MES Line,0023,5,4663,
10002061,Janglat,Janglat,0023,5,4663,
10002062,Taklate,Taklate,0023,5,4663,
10002063,Bagiya Sher,Bagiya Sher,0023,5,4663,
10002064,Lower Line,Lower Line,0023,5,4663,
10002065,Dhak Bangla,Dhak Bangla,0023,5,4663,
10002066,Chilmari,Chilmari,0023,5,4663,
10002067,Danda,Danda,0023,5,4663,
10002068,Kathyan,Kathyan,0024,5,4558,44767
10002069,Chakrata Bazar,Chakrata Bazar,0023,5,4663,
10002070,Supply,Supply,0023,5,4663,
10002071,Daak Bangla,Daak Bangla,0063,11,14678,54778
10002072,Khopa,Khopa,0063,11,14678,54778
10002073,Liharik,Liharik,0063,11,14678,54778
10002074,Pali,Pali,0063,11,14678,54778
10001843,Palawali,Palawali,0027,5,5110,45215
10001844,Nanda ki choki,Nanda ki choki,0027,5,5110,45215
10001845,Satni,Satni,0014,3,10001247,
10001846,Saurakhal,Saurakhal,0014,3,10001247,
10001847,Timli,Timli,0014,3,10001247,
10001848,Saunda,Saunda,0014,3,10001247,
10001849,Chaunda Siraien,Chaunda Siraien,0014,3,10001247,
10001850,Rauthiya Kotli,Routhiya Kotli,0014,3,10001247,
10001851,Dungra Semaltha,Dungra Semaltha,0014,3,10001247,
10001852,Thapli,Thapli,0014,3,10001247,
10001853,Kangol panditwadi,Kangol panditwadi,0027,5,5110,45215
10001854,Jantanwala,Jantanwala,0027,5,5110,45215
10001855,Upper Charba,Upper Charba,0027,5,5110,45215
10001856,Madya Charba,Madya Charba,0027,5,5110,45215
10001857,Jamanpur,Jamanpur,0027,5,5110,45215
10001858,Painka,Painka,0007,2,708,40816
10001859,Byag,Byag,0007,2,768,40873
10001860,Jonj,Jonj,0007,2,768,40873
10001861,Merag,Merag,0007,2,759,40864
10001862,Parsari,Parsari,0007,2,759,40864
10001863,Barosi,Barosi,0007,2,759,40864
10001864,Khidkhidi,Khidkhidi,0007,2,759,40864
10001865,Thaina,Thaina,0007,2,709,40817
10001866,Badaginda Malla,Badaginda Malla,0007,2,709,40817
10001867,Badaginda Talla,Badaginda Talla,0007,2,709,40817
10001868,Geera Bansa,Geera Bansa,0007,2,709,40817
10001869,Devgram,Devgram,0007,2,709,40817
10001870,Bharki,Bharki,0007,2,709,40817
10001871,Bhaint,Bhaint,0007,2,709,40817
10001872,Pilkhi,Pilkhi,0007,2,709,40817
10001873,Arosi,Arosi,0007,2,709,40817
10001874,Gwana,Gwana,0007,2,709,40817
10001875,Varosi,Varosi,0007,2,720,40828
10001876,Animath,Animath,0007,2,720,40828
10001877,Selang,Selang,0007,2,720,40828
10001878,Jhadkula,Jhadkula,0007,2,720,40828
10001879,Ghatgwad,Ghatgwad,0007,2,736,40843
10001880,Dangwad,Dangwad,0007,2,736,40843
10001881,Kolada,Kolada,0007,2,736,40843
10001882,Hyuna,Hyuna,0007,2,736,40843
10001883,Suraithota,Suraithota,0007,2,752,40857
10001884,Pulna,Pulna,0007,2,705,40813
10001885,Govind Ghat,Govind Ghat,0007,2,705,40813
10001886,Lambaggad,Lambaggad,0007,2,705,40813
10001887,Oth Hanuman Chatti,Oth Hanuman Chatti,0007,2,705,40813
10001888,Benakuli,Benakuli,0007,2,705,40813
10001889,Patudi,Patudi,0007,2,705,40813
10001890,Vinayak Chatti,Vinayak Chatti,0007,2,705,40813
10001891,Pinaula,Pinaula,0007,2,705,40813
10001892,Saldhar,Saldhar,0007,2,775,40880
10001893,Raini Palli,Raini Palli,0007,2,775,40880
10001894,Raini Valli,Raini Valli,0007,2,775,40880
10001895,Muranda,Muranda,0007,2,775,40880
10001896,Ruping,Ruping,0007,2,798,40902
10001897,Manmati, Kheta,Manmati, Kheta,0011,2,1705,41809
10001898,Banudi Malla,Banudi Malla,0011,2,1665,41771
10001899,Wan,Wan,0011,2,1641,41747
10001900,Kuling,Kuling,0011,2,1641,41747
10001901,Aovagwad,Aovagwad,0010,2,1180,41288
10001902,Gairoli Talli (Jurkhande),Gairoli Talli (Jurkhande),0010,2,1180,41288
10001903,Majiyadi (Simli),Majiyadi (Simli),0010,2,1234,41341
10001904,Waron,Waron,0010,2,1285,41392
10001905,Gwad Kapiri,Gwad Kapiri,0010,2,1299,41405
10001906,Sera Gwar,Sera Gwar,0010,2,1334,41440
10001907,Punad Sera,Punad Sera,0010,2,1334,41440
10001908,Khageta Laga Bora,Khageta Laga Bora,0010,2,1358,
10001909,Gabni,Gabni,0010,2,1382,41487
10001910,Khagda,Khagda,0011,2,1562,41670
10001911,Gudam,Gudam,0011,2,1578,41685
10001912,Rankot,Rankot,0011,2,1578,41685
10001913,Gungti,Gungti,0011,2,1578,41685
10001914,Gutara,Gutara,0011,2,1578,41685
10001915,Kotha,Kotha,0011,2,1560,41668
10001916,Gawad,Gawad,0011,2,1617,41724
10001917,Akhoti,Akhoti,0011,2,1617,41724
10001918,Chidinga Malla,Chidinga Malla,0011,2,1633,41739
10001919,Junidhar,Junidhar,0011,2,1620,41727
10001920,Budag,Budag,0011,2,1509,41617
10001921,Shalpur,Shalpur,0011,2,1509,41617
10001922,Maitha Talla,Maitha Talla,0011,2,1509,41617
10001923,Maitha Malla,Maitha Malla,0011,2,1509,41617
10001924,Daduwagad,Daduwagad,0011,2,1399,41509
10001925,Jakhpatiyun,Jakhpatiyun,0011,2,1399,41509
10001926,Bhawadi,Bhawadi,0011,2,1418,41526
10001927,Bounu,Bounu,0011,2,1418,41526
10001928,Margathi,Margathi,0011,2,1418,41526
10001929,Chandrapuri,Chandrapuri,0011,2,1418,41526
10001930,Keshpur,Keshpur,0011,2,1418,41526
10001931,Kedarkot,Kedarkot,0011,2,1418,41526
10001932,Madanpur,Madanpur,0011,2,1418,41526
10001933,Bhatiyana,Bhatiyana,0011,2,1418,41526
10001934,Dewalkot,Dewalkot,0011,2,1418,41526
10001935,Palsari,Palsari,0011,2,1418,41526
10001936,Gwar,Gwar,0011,2,1418,41526
10001937,Nagarkothiyana,Nagarkothiyana,0011,2,1491,41599
10001938,Bhyadi,Bhyadi,0011,2,1491,41599
10001939,Likhwadi,Likhwadi,0009,2,1159,41265
10001940,Kandarigaon,Kandarigaon,0009,2,1159,41265
10001941,Tholi,Tholi,0009,2,1140,41247
10001942,Kanda,Kanda,0009,2,1140,41247
10001699,Kaushalpur,Kaushalpur,0013,3,2125,
10001700,Nooli,Nooli,0013,3,2125,
10001701,Singhata,Singhata,0013,3,2125,
10001702,phali,phali,0013,3,2125,
10001703,Merghat,Merghat,0013,3,2125,
10001704,Shilla Bamane gau,Shilla Bamane gau,0013,3,2125,
10001705,Virodeval,Virodeval,0013,3,2125,
10001706,Bagna,Bagna,0025,5,4784,
10001707,Hasti,Hasti,0025,5,4784,
10001708,Kuja,Kuja,0013,3,2125,
10001709,Kershile,Kershile,0013,3,2125,
10001710,Kuerjathi,Kuerjathi,0013,3,2125,
10001711,Aussha,Aussha,0013,3,2125,
10001712,Joola,Joola,0013,3,2125,
10001713,Numberpur,Numberpur,0026,5,4968,
10001714,Barmwari,Barmwari,0013,3,2125,
10001715,Phegu,Phegu,0013,3,2125,
10001716,Poola Kundelya,Poola Kundelya,0013,3,2125,
10001717,Buraskhanda,Buraskhanda,0027,5,5110,45215
10001718,Garh,Garh,0027,5,5110,45215
10001719,Mathgani,Mathgani,0013,3,2125,
10001720,Yuadakh,Yuadakh,0013,3,2125,
10001721,Bajwar,Bajwar,0013,3,2125,
10001722,Bhanaj,Bhanaj,0013,3,2125,
10001723,Sena Garsari,Sena Garsari,0013,3,2125,
10001724,Tevri Sem,Tevri Sem,0013,3,2125,
10001725,Malie,Malie,0013,3,2125,
10001726,Jabri,Jabri,0013,3,2125,
10001727,Nehrugram,Nehrugram,0027,5,5110,45215
10001728,Garhwali Colony,Garhwali Colony,0027,5,5110,45215
10001729,Syal Dobha,Syal Dobha,0013,3,2125,
10001730,Malkhi,Malkhi,0013,3,2125,
10001731,Jhondoli,Jhondoli,0014,3,10001247,
10001732,Nagarkot,Nagarkot,0014,3,10001247,
10001733,kotgi,kotgi,0014,3,10001247,
10001734,Bareth,Bareth,0013,3,2125,
10001735,Dhankurali,Dhankurali,0015,3,300064,42741
10001736,Dimich,Dimich,0023,5,4663,
10001737,Loich,Loich,0023,5,4663,
10001738,Byulad,Byulad,0024,5,4558,44767
10001739,Mahender Rath,Mahender Rath,0024,5,4558,44767
10001740,Kapdiya,Kapdiya,0015,3,2327,42738
10001741,Athola,Athola,0015,3,2327,42738
10001742,Urola,Urola,0015,3,2327,42738
10001743,Dharkot,Dharkot,0015,3,2327,42738
10001744,Tailawad,Tailawad,0015,3,2327,42738
10001745,DhanatGaon,DhanatGaon,0015,3,2327,42738
10001746,Sem Badma,Sem Badma,0015,3,2327,42738
10001747,Koti Badma,Koti Badma,0015,3,2327,42738
10001748,Kirora Talla,Kirora Talla,0015,3,2327,42738
10001749,Kirora Malla,Kirora Malla,0015,3,2327,42738
10001750,Thati Badma,Thati Badma,0015,3,2327,42738
10001751,Basta Badma,Basta Badma,0015,3,2327,42738
10001752,Chaka Manipur,Chaka Manipur,0015,3,2327,42738
10001753,Dobliya,Dobliya,0015,3,2327,42738
10001754,Darmola,Darmola,0014,3,10001247,
10001755,Sem,Sem,0014,3,10001247,
10001756,Srikot Bainoli,Srikot Bainoli,0015,3,2327,42738
10001757,Bangiwala,Bangiwala,0015,3,2327,42738
10001758,Bhanga,Bhanga,0015,3,2327,42738
10001759,Khod Bagar,Khod Bagar,0015,3,2327,42738
10001760,Dagi Bagar,Dagi Bagar,0015,3,2327,42738
10001761,Dagi Bhardar,Dagi Bhardar,0015,3,2327,42738
10001762,Nooli,Nooli,0015,3,2327,42738
10001763,Kudi Aduli,Kudi Aduli,0015,3,2327,42738
10001764,Raydi,Raydi,0015,3,2327,42738
10001765,Dobha Badma,Dobha Badma,0015,3,2327,42738
10001766,Kwila Khal,Kwila Khal,0015,3,2327,42738
10001767,Kwila Saklana,Kwila Saklana,0015,3,2327,42738
10001768,Reda Gaon,Reda Gaon,0027,5,5110,45215
10001769,Bhuddi (Langa Road),Bhuddi (Langa Road),0027,5,5110,45215
10001770,Gorwala,Gorwala,0027,5,5110,45215
10001771,Dhamoli,Dhamoli,0027,5,5110,45215
10001772,Usmanpur Charba,Usmanpur Charba,0027,5,5110,45215
10001773,Shitalwala,Shitalwala,0027,5,5110,45215
10001774,Dhoom Nagar,Dhoom Nagar,0027,5,5110,45215
10001775,Shankarpur Lohar,Shankarpur Lohar,0027,5,5110,45215
10001776,Pharma City (haripur),Pharma City (haripur),0027,5,5110,45215
10001777,Selaqui Line,Selaqui Line,0027,5,5110,45215
10001778,Bhadarpur,Bhadarpur,0027,5,5110,45215
10001779,Kheri Basti (Kheri Hatakpur Farm),Kheri Basti (Kheri Hatakpur Farm),0027,5,5110,45215
10001780,Badriyal Gaon,Badriyal Gaon,0027,5,5110,45215
10001781,Jaspur,Jaspur,0027,5,5110,45215
10001782,Gattuwala,Gattuwala,0027,5,5110,45215
10001783,Kheryani,Kheryani,0027,5,5110,45215
10001784,Putari Gaon,Putari Gaon,0027,5,5110,45215
10001785,Salan Gaon,Salan Gaon,0027,5,5110,45215
10001786,Bhandar Gaon,Bhandar Gaon,0027,5,5110,45215
10001787,Bhraman Gaon,Bhraman Gaon,0027,5,5110,45215
10001788,Makkawala,Makkawala,0027,5,5110,45215
10001789,Dainyo Ki Dandi,Dainyo Ki Dandi,0027,5,5110,45215
10001790,Krisali,Krisali,0027,5,5110,45215
10001791,Basagard,Basagard,0027,5,5110,45215
10001943,Khal Valla,Khal Valla,0009,2,1134,41241
10001944,Khal Palla,Khal Palla,0009,2,1134,41241
10001945,Gwar,Gwar,0009,2,1134,41241
10001946,Devtoli,Devtoli,0009,2,1134,41241
10001947,Satbhayakot,Satbhayakot,0009,2,1106,41213
10001948,Udamanda,Udamanda,0009,2,1106,41213
10001949,Monadhar,Monadhar,0009,2,1106,41213
10001573,Mahtoli,Mahtoli,0078,13,0,
10001574,Laksar Gaon,Laksar Gaon,0078,13,0,
10001575,Peepli,Peepli,0078,13,0,
10001576,Raipur,Raipur,0078,13,0,
10001577,Bahadarpur,Bahadarpur,0078,13,0,
10001578,Newada Jaitpur,Newada Jaitpur,0078,13,0,
10001579,Newada Jaitpur,Newada Jaitpur,0078,13,0,
10001580,Akoda Khurd,Akoda Khurd,0078,13,0,
10001581,Panditpuri,Panditpuri,0078,13,0,
10001582,Nehandpur,Nehandpur,0078,13,0,
10001583,Dargahpur,Dargahpur,0078,13,0,
10001584,Nandpur,Nandpur,0078,13,0,
10001585,Kudi Bhagwanpur,Kudi Bhagwanpur,0078,13,0,
10001586,Behalpuri,Behalpuri,0078,13,0,
10001587,Peetpuri,Peetpuri,0078,13,0,
10001588,Kaboolpuri,Kaboolpuri,0078,13,0,
10001589,Harchandpur,Harchandpur,0078,13,0,
10001590,Bhagowali,Bhagowali,0076,13,0,
10001591,Nagla imarti,Nagla Imarati,0076,13,0,
10001592,Hazarapur,Hazarapur,0076,13,0,
10001593,Chandanpur,Chandanpur,0076,13,0,
10001594,Khakra Bal,Khakra Bal,0076,13,0,
10001595,Gadharona,Gadharona,0076,13,0,
10001596,Jaurasi,Jaurasi,0076,13,0,
10001597,Lakhnauta,Lakhnauta,0076,13,0,
10001598,Ratan Ka Purva,Ratan Ka Purva,0076,13,0,
10001599,Ghosipur,Ghosipur,0076,13,0,
10001600,Mohammadpur,Mohammadpur,0076,13,0,
10001601,Power House,Power House,0076,13,0,
10001602,Gurukul,Gurukul,0076,13,0,
10001603,Tanda Bhanera,Tanda Bhanera,0076,13,0,
10001604,Saitpura,Saitpura,0076,13,0,
10001605,Akkad Kala,Akkad Kala,0077,13,0,
10001606,Akkad Khurd,Akkad Khurd,0077,13,0,
10001607,Bahadrabad,Bahadrabad,0077,13,0,
10001608,Betta,Betta,0057,10,14220,53883
10001609,Ajmeripur,Ajmeripur,0077,13,0,
10001610,Sohalpur,Sohalpur,0077,13,0,
10001611,Haddiwala,Haddiwala,0077,13,0,
10001612,Takabhari,Takabhari,0077,13,0,
10001613,Jyotigarh,Jyotigarh,0077,13,0,
10001614,Lalwala,Lalwala,0077,13,0,
10001615,Jhaberhedi,Jhaberhedi,0077,13,0,
10001616,Nasterpur,Nasterpur,0077,13,0,
10001617,Garhi,Garhi,0077,13,0,
10001618,Gangdaspur,Gangdaspur,0077,13,0,
10001619,Kuknai,Kuknai,0057,10,0,
10001620,Taatwala,Taatwala,0077,13,0,
10001621,Haripur Tongia,Haripur Tongia,0076,13,0,
10001622,Hazara Tongia,Hazara Tongia,0076,13,0,
10001623,Manglore,Manglore,0077,13,0,
10001624,Leebarhedi,Leebarhedi,0077,13,0,
10001625,Bhartpur,Bhartpur,0077,13,0,
10001626,Baswakhedi,Baswakhedi,0077,13,0,
10001627,Kuradi,Kuradi,0077,13,0,
10001628,Sadholi,Sadholi,0077,13,0,
